Unique Junction ID,JCR ID,Latitude,Longitude,maid,male,female,high,medium,low,Peak/ Non-Peak,Weekday - Total Car,Weekday - Hatchback,Weekday - Sedan,Weekday -  SUV,City,Weekday - Sum,mean_maid,std_maid,mean_weekday_sum,std_weekday_sum
J102,JCR491,30.702452,76.837737,346.0,256.0,90.0,4.0,148.0,194.0,0.0,4725.0,1260.0,1575.0,1890.0,Chandigarh Tricity,10170.0,262.2,26.499886792211022,15393.0,1651.6576219059446
J102,JCR491,30.702452,76.837737,346.0,256.0,90.0,4.0,148.0,194.0,1.0,5093.0,1470.0,1418.0,2205.0,Chandigarh Tricity,11184.0,262.2,26.499886792211022,15393.0,1331.002667164871
J103,JCR492,30.68468,76.84649399999999,15.0,13.0,2.0,0.0,1.0,14.0,0.0,11925.0,5040.0,2925.0,3960.0,Chandigarh Tricity,24795.0,663.4,205.04208348531773,12959.0,3742.8718385752936
J103,JCR492,30.68468,76.84649399999999,15.0,13.0,2.0,0.0,1.0,14.0,1.0,19843.0,8189.0,6615.0,5039.0,Chandigarh Tricity,40000.0,663.4,205.04208348531773,12959.0,8551.115020861314
J103,JCR493,30.685160999999997,76.84689399999999,566.0,189.0,377.0,24.0,493.0,48.0,0.0,2565.0,1080.0,675.0,810.0,Chandigarh Tricity,5265.0,663.4,30.800584410040006,12959.0,2433.056431733551
J103,JCR493,30.685160999999997,76.84689399999999,566.0,189.0,377.0,24.0,493.0,48.0,1.0,4883.0,1838.0,1995.0,1050.0,Chandigarh Tricity,9288.0,663.4,30.800584410040006,12959.0,1160.872129047812
J103,JCR494,30.684026,76.84597099999999,409.0,329.0,80.0,57.0,223.0,129.0,0.0,3105.0,1575.0,810.0,720.0,Chandigarh Tricity,6570.0,663.4,80.44834367468356,12959.0,2020.3791970815776
J103,JCR494,30.684026,76.84597099999999,409.0,329.0,80.0,57.0,223.0,129.0,1.0,5618.0,2100.0,1680.0,1838.0,Chandigarh Tricity,10659.0,663.4,80.44834367468356,12959.0,727.3238618387272
J103,JCR495,30.685133,76.846003,779.0,742.0,37.0,12.0,686.0,81.0,0.0,3600.0,1710.0,630.0,1260.0,Chandigarh Tricity,6615.0,663.4,36.55592975154647,12959.0,2006.14894761082
J103,JCR495,30.685133,76.846003,779.0,742.0,37.0,12.0,686.0,81.0,1.0,3623.0,1838.0,945.0,840.0,Chandigarh Tricity,8239.0,663.4,36.55592975154647,12959.0,1492.595055599475
J103,JCR496,30.684265999999997,76.847098,1548.0,1179.0,369.0,50.0,558.0,940.0,0.0,2655.0,675.0,810.0,1170.0,Chandigarh Tricity,6345.0,663.4,279.73508181849485,12959.0,2091.530444435366
J103,JCR496,30.684265999999997,76.847098,1548.0,1179.0,369.0,50.0,558.0,940.0,1.0,5723.0,2415.0,1995.0,1313.0,Chandigarh Tricity,11814.0,663.4,279.73508181849485,12959.0,362.08079208927944
J104,JCR497,13.088751,80.290193,90.0,69.0,21.0,1.0,26.0,63.0,0.0,22635.0,7740.0,8370.0,6525.0,Chennai,99135.0,2283.5,775.519362266346,55455.625,15442.991130245076
J104,JCR497,13.088751,80.290193,90.0,69.0,21.0,1.0,26.0,63.0,1.0,26407.0,8766.0,9869.0,7769.0,Chennai,122685.0,2283.5,775.519362266346,55455.625,23769.173478716675
J104,JCR498,13.089521000000001,80.290683,236.0,207.0,29.0,7.0,183.0,46.0,0.0,9855.0,3375.0,3645.0,2835.0,Chennai,38340.0,2283.5,723.900567239728,55455.625,6051.2872508730015
J104,JCR498,13.089521000000001,80.290683,236.0,207.0,29.0,7.0,183.0,46.0,1.0,8715.0,2678.0,3308.0,2730.0,Chennai,41582.0,2283.5,723.900567239728,55455.625,4905.067158569607
J104,JCR499,13.088288,80.290203,422.0,324.0,98.0,18.0,239.0,164.0,0.0,7200.0,2340.0,2835.0,2025.0,Chennai,33030.0,2283.5,658.139636589379,55455.625,7928.655754923285
J104,JCR499,13.088288,80.290203,422.0,324.0,98.0,18.0,239.0,164.0,1.0,9188.0,3413.0,3203.0,2573.0,Chennai,40948.0,2283.5,658.139636589379,55455.625,5129.220008205743
J104,JCR500,13.088743,80.28940899999999,8386.0,6235.0,2151.0,638.0,4264.0,3484.0,0.0,5580.0,2025.0,1890.0,1665.0,Chennai,27765.0,2283.5,2157.559566095453,55455.625,9790.11435639687
J104,JCR500,13.088743,80.28940899999999,8386.0,6235.0,2151.0,638.0,4264.0,3484.0,1.0,8505.0,2678.0,3360.0,2468.0,Chennai,40160.0,2283.5,2157.559566095453,55455.625,5407.820079993243
J105,JCR501,13.068355,80.27189200000001,256.0,192.0,64.0,6.0,174.0,76.0,0.0,16425.0,4950.0,7380.0,4095.0,Chennai,84465.0,3133.5,1017.3498814321453,49675.0,12300.122458739994
J105,JCR501,13.068355,80.27189200000001,256.0,192.0,64.0,6.0,174.0,76.0,1.0,24464.0,9607.0,10080.0,4777.0,Chennai,114236.0,3133.5,1017.3498814321453,49675.0,22825.760450092348
J105,JCR502,13.068037,80.27130600000001,951.0,848.0,103.0,32.0,608.0,311.0,0.0,5085.0,1575.0,2205.0,1305.0,Chennai,29655.0,3133.5,771.63027496982,49675.0,7078.138879677341
J105,JCR502,13.068037,80.27130600000001,951.0,848.0,103.0,32.0,608.0,311.0,1.0,8663.0,2940.0,3675.0,2048.0,Chennai,34914.0,3133.5,771.63027496982,49675.0,5218.801598547314
J105,JCR503,13.067833,80.27234399999999,10857.0,8428.0,2429.0,711.0,6504.0,3642.0,0.0,6705.0,2160.0,3015.0,1530.0,Chennai,26460.0,3133.5,2730.66961224715,49675.0,8207.741962622851
J105,JCR503,13.067833,80.27234399999999,10857.0,8428.0,2429.0,711.0,6504.0,3642.0,1.0,8295.0,3465.0,3360.0,1470.0,Chennai,44674.0,3133.5,2730.66961224715,49675.0,1768.120506356962
J105,JCR504,13.068852,80.272226,470.0,413.0,57.0,24.0,271.0,175.0,0.0,4635.0,1215.0,2160.0,1260.0,Chennai,28350.0,3133.5,941.6894558451846,49675.0,7539.526054401563
J105,JCR504,13.068852,80.272226,470.0,413.0,57.0,24.0,271.0,175.0,1.0,7508.0,3203.0,3045.0,1260.0,Chennai,34646.0,3133.5,941.6894558451846,49675.0,5313.553907226312
J106,JCR505,13.06203,80.26294,248.0,208.0,40.0,7.0,109.0,132.0,0.0,22545.0,8370.0,9810.0,4365.0,Chennai,117855.0,1952.4,538.9786043990986,52288.0,20734.105934426014
J106,JCR505,13.06203,80.26294,248.0,208.0,40.0,7.0,109.0,132.0,1.0,30030.0,11968.0,11916.0,6142.0,Chennai,143580.0,1952.4,538.9786043990986,52288.0,28869.065215209168
J106,JCR506,13.062728,80.26227,2903.0,2418.0,485.0,286.0,1759.0,859.0,0.0,5625.0,1935.0,2610.0,1080.0,Chennai,28170.0,1952.4,300.6061143756061,52288.0,7626.781260794097
J106,JCR506,13.062728,80.26227,2903.0,2418.0,485.0,286.0,1759.0,859.0,1.0,7035.0,2783.0,2678.0,1575.0,Chennai,33544.0,1952.4,300.6061143756061,52288.0,5927.37324621961
J106,JCR507,13.061641,80.26346600000001,6143.0,4568.0,1575.0,349.0,4836.0,958.0,0.0,5580.0,2520.0,2160.0,900.0,Chennai,34470.0,1952.4,1325.184076270161,52288.0,5634.5463348880185
J106,JCR507,13.061641,80.26346600000001,6143.0,4568.0,1575.0,349.0,4836.0,958.0,1.0,8925.0,3308.0,3728.0,1890.0,Chennai,43945.0,1952.4,1325.184076270161,52288.0,2638.288251878479
J106,JCR508,13.060962,80.262522,97.0,81.0,16.0,1.0,58.0,38.0,0.0,5895.0,1755.0,2610.0,1530.0,Chennai,24255.0,1952.4,586.7289970676411,52288.0,8864.812964750017
J106,JCR508,13.060962,80.262522,97.0,81.0,16.0,1.0,58.0,38.0,1.0,4935.0,2153.0,2048.0,735.0,Chennai,25779.0,1952.4,586.7289970676411,52288.0,8382.881849340356
J106,JCR509,13.061286,80.261942,371.0,261.0,110.0,11.0,268.0,92.0,0.0,5445.0,2160.0,2430.0,855.0,Chennai,30960.0,1952.4,500.08258917902754,52288.0,6744.505793607119
J106,JCR509,13.061286,80.261942,371.0,261.0,110.0,11.0,268.0,92.0,1.0,9135.0,3728.0,3465.0,1943.0,Chennai,40322.0,1952.4,500.08258917902754,52288.0,3783.9814481574826
J107,JCR510,13.052324,80.250897,142.0,120.0,22.0,7.0,71.0,64.0,0.0,29970.0,10935.0,13005.0,6030.0,Chennai,122310.0,1526.2,437.7224737205071,52317.0,22133.730026816538
J107,JCR510,13.052324,80.250897,142.0,120.0,22.0,7.0,71.0,64.0,1.0,35541.0,14174.0,13702.0,7664.0,Chennai,139277.0,1526.2,437.7224737205071,52317.0,27499.166532824227
J107,JCR511,13.052738,80.251632,6180.0,5158.0,1022.0,466.0,2707.0,3007.0,0.0,8370.0,3015.0,3735.0,1620.0,Chennai,31365.0,1526.2,1471.6607774891604,52317.0,6625.604153584788
J107,JCR511,13.052738,80.251632,6180.0,5158.0,1022.0,466.0,2707.0,3007.0,1.0,10028.0,3990.0,3780.0,2258.0,Chennai,37848.0,1526.2,1471.6607774891604,52317.0,4575.499546497628
J107,JCR512,13.052952000000001,80.25060699999999,861.0,691.0,170.0,76.0,369.0,416.0,0.0,7650.0,3240.0,3105.0,1305.0,Chennai,31455.0,1526.2,210.35470995440062,52317.0,6597.143654643273
J107,JCR512,13.052952000000001,80.25060699999999,861.0,691.0,170.0,76.0,369.0,416.0,1.0,8033.0,3465.0,3045.0,1523.0,Chennai,37849.0,1526.2,210.35470995440062,52317.0,4575.1833187316115
J107,JCR513,13.051117999999999,80.250838,65.0,51.0,14.0,3.0,29.0,33.0,0.0,7740.0,2745.0,3375.0,1620.0,Chennai,31680.0,1526.2,462.0720117038036,52317.0,6525.992407289485
J107,JCR513,13.051117999999999,80.250838,65.0,51.0,14.0,3.0,29.0,33.0,1.0,8453.0,3098.0,3570.0,1785.0,Chennai,33392.0,1526.2,462.0720117038036,52317.0,5984.610471868657
J107,JCR514,13.051561999999999,80.251653,383.0,282.0,101.0,34.0,197.0,151.0,0.0,6210.0,1935.0,2790.0,1485.0,Chennai,27810.0,1526.2,361.5115821104491,52317.0,7749.793861774647
J107,JCR514,13.051561999999999,80.251653,383.0,282.0,101.0,34.0,197.0,151.0,1.0,9030.0,3623.0,3308.0,2100.0,Chennai,30184.0,1526.2,361.5115821104491,52317.0,6999.0691452506735
J108,JCR515,13.081804,80.276268,91058.0,66191.0,24867.0,11194.0,45860.0,34004.0,0.0,12240.0,5895.0,4140.0,2205.0,Chennai,62460.0,24416.5,23561.328279221652,34906.875,9741.500765190296
J108,JCR515,13.081804,80.276268,91058.0,66191.0,24867.0,11194.0,45860.0,34004.0,1.0,14542.0,6036.0,4934.0,3569.0,Chennai,77168.0,24416.5,23561.328279221652,34906.875,14941.564034036166
J108,JCR516,13.081669,80.273939,5839.0,4551.0,1288.0,369.0,3664.0,1806.0,0.0,4230.0,2025.0,1440.0,765.0,Chennai,22680.0,24416.5,6568.138113746543,34906.875,4322.853112610134
J108,JCR516,13.081669,80.273939,5839.0,4551.0,1288.0,369.0,3664.0,1806.0,1.0,3990.0,1943.0,945.0,1103.0,Chennai,23254.0,24416.5,6568.138113746543,34906.875,4119.913466409595
J108,JCR517,13.080143,80.275296,19.0,13.0,6.0,1.0,11.0,7.0,0.0,3915.0,1755.0,1305.0,855.0,Chennai,19890.0,24416.5,8625.818846999397,34906.875,5309.267072365368
J108,JCR517,13.080143,80.275296,19.0,13.0,6.0,1.0,11.0,7.0,1.0,5408.0,2258.0,1943.0,1208.0,Chennai,27928.0,24416.5,8625.818846999397,34906.875,2467.4049187766336
J108,JCR518,13.081789,80.276128,750.0,551.0,199.0,89.0,368.0,293.0,0.0,4095.0,2115.0,1395.0,585.0,Chennai,19890.0,24416.5,8367.371318475714,34906.875,5309.267072365368
J108,JCR518,13.081789,80.276128,750.0,551.0,199.0,89.0,368.0,293.0,1.0,5145.0,1838.0,2048.0,1260.0,Chennai,25985.0,24416.5,8367.371318475714,34906.875,3154.359156699364
J109,JCR519,13.078871000000001,80.251715,279.0,218.0,61.0,12.0,156.0,110.0,0.0,20070.0,8910.0,8055.0,3105.0,Chennai,85185.0,1677.25,494.35602839704507,44093.125,14528.171732084982
J109,JCR519,13.078871000000001,80.251715,279.0,218.0,61.0,12.0,156.0,110.0,1.0,20999.0,9345.0,6982.0,4672.0,Chennai,91189.0,1677.25,494.35602839704507,44093.125,16650.906289206996
J109,JCR520,13.078835,80.25404499999999,5364.0,3136.0,2228.0,283.0,3291.0,1790.0,0.0,8325.0,3240.0,3780.0,1305.0,Chennai,31680.0,1677.25,1303.462962769752,44093.125,4388.7024316081315
J109,JCR520,13.078835,80.25404499999999,5364.0,3136.0,2228.0,283.0,3291.0,1790.0,1.0,7350.0,3150.0,2625.0,1575.0,Chennai,33234.0,1677.25,1303.462962769752,44093.125,3839.280462626184
J109,JCR521,13.079316,80.253106,137.0,129.0,8.0,5.0,118.0,14.0,0.0,6480.0,3015.0,2160.0,1305.0,Chennai,27630.0,1677.25,544.5606098612899,44093.125,5820.59366351089
J109,JCR521,13.079316,80.253106,137.0,129.0,8.0,5.0,118.0,14.0,1.0,6143.0,2835.0,1838.0,1470.0,Chennai,29081.0,1677.25,544.5606098612899,44093.125,5307.58769376005
J109,JCR522,13.078788000000001,80.252253,929.0,461.0,468.0,59.0,730.0,140.0,0.0,5265.0,2655.0,2115.0,495.0,Chennai,25875.0,1677.25,264.5463245114171,44093.125,6441.079864002086
J109,JCR522,13.078788000000001,80.252253,929.0,461.0,468.0,59.0,730.0,140.0,1.0,7508.0,3360.0,2520.0,1628.0,Chennai,28871.0,1677.25,264.5463245114171,44093.125,5381.833905784637
J110,JCR523,13.074409,80.22087900000001,249.0,193.0,56.0,13.0,140.0,97.0,0.0,15030.0,4005.0,7020.0,4005.0,Chennai,54990.0,1430.0,482.1412310378222,39872.5,6171.693531087449
J110,JCR523,13.074409,80.22087900000001,249.0,193.0,56.0,13.0,140.0,97.0,1.0,23099.0,6247.0,11759.0,5092.0,Chennai,64624.0,1430.0,482.1412310378222,39872.5,10104.757561416305
J110,JCR524,13.074112,80.223765,3869.0,2196.0,1673.0,94.0,2975.0,800.0,0.0,9765.0,1665.0,5310.0,2790.0,Chennai,27900.0,1430.0,995.7175804413619,39872.5,4887.7526575786005
J110,JCR524,13.074112,80.223765,3869.0,2196.0,1673.0,94.0,2975.0,800.0,1.0,17168.0,4568.0,8978.0,3623.0,Chennai,39377.0,1430.0,995.7175804413619,39872.5,202.28702792484412
J110,JCR525,13.074583,80.220045,172.0,123.0,49.0,4.0,97.0,71.0,0.0,5265.0,2340.0,1710.0,1215.0,Chennai,27090.0,1430.0,513.5763494035397,39872.5,5218.433772854329
J110,JCR525,13.074583,80.220045,172.0,123.0,49.0,4.0,97.0,71.0,1.0,5933.0,1680.0,2783.0,1470.0,Chennai,25254.0,1430.0,513.5763494035397,39872.5,5967.977634145981
J111,JCR526,13.074963,80.21813900000001,1514.0,1305.0,209.0,31.0,854.0,628.0,0.0,26280.0,7245.0,10890.0,8145.0,Chennai,125505.0,1799.25,100.85110466673135,72430.0,18764.846205738006
J111,JCR526,13.074963,80.21813900000001,1514.0,1305.0,209.0,31.0,854.0,628.0,1.0,38534.0,9082.0,17797.0,11654.0,Chennai,164216.0,1799.25,100.85110466673135,72430.0,32451.251508994224
J111,JCR527,13.074144,80.220895,545.0,386.0,159.0,39.0,281.0,225.0,0.0,10035.0,3375.0,2430.0,4230.0,Chennai,53775.0,1799.25,443.44434015161363,72430.0,6595.538501517522
J111,JCR527,13.074144,80.220895,545.0,386.0,159.0,39.0,281.0,225.0,1.0,11130.0,2520.0,4358.0,4253.0,Chennai,64786.0,1799.25,443.44434015161363,72430.0,2702.562117694985
J111,JCR528,13.075053,80.216651,4379.0,3422.0,957.0,1095.0,1876.0,1409.0,0.0,7110.0,2160.0,3690.0,1260.0,Chennai,33615.0,1799.25,912.079359382998,72430.0,13723.174855877922
J111,JCR528,13.075053,80.216651,4379.0,3422.0,957.0,1095.0,1876.0,1409.0,1.0,11603.0,3570.0,5670.0,2363.0,Chennai,46039.0,1799.25,912.079359382998,72430.0,9330.627531147087
J111,JCR529,13.075992999999999,80.21794399999999,759.0,527.0,232.0,35.0,483.0,241.0,0.0,9135.0,1710.0,4770.0,2655.0,Chennai,38115.0,1799.25,367.783914564653,72430.0,12132.184598208189
J111,JCR529,13.075992999999999,80.21794399999999,759.0,527.0,232.0,35.0,483.0,241.0,1.0,15803.0,2993.0,7770.0,5040.0,Chennai,53389.0,1799.25,367.783914564653,72430.0,6732.010110286526
J112,JCR530,13.0761,80.199096,624.0,495.0,129.0,18.0,398.0,208.0,0.0,27585.0,12510.0,9315.0,5760.0,Chennai,112410.0,1708.4,342.91738946865905,54159.5,18420.42548436382
J112,JCR530,13.0761,80.199096,624.0,495.0,129.0,18.0,398.0,208.0,1.0,35961.0,11865.0,13492.0,10604.0,Chennai,158390.0,1708.4,342.91738946865905,54159.5,32960.57816581803
J112,JCR531,13.077884,80.198911,476.0,357.0,119.0,11.0,328.0,137.0,0.0,7245.0,2970.0,2430.0,1845.0,Chennai,26100.0,1708.4,389.7190988391511,54159.5,8873.193000549465
J112,JCR531,13.077884,80.198911,476.0,357.0,119.0,11.0,328.0,137.0,1.0,8768.0,2625.0,3360.0,2783.0,Chennai,37376.0,1708.4,389.7190988391511,54159.5,5307.4087109435995
J112,JCR532,13.075408,80.196572,1838.0,1350.0,488.0,95.0,1147.0,596.0,0.0,6705.0,2790.0,2340.0,1575.0,Chennai,30510.0,1708.4,40.98311847578217,54159.5,7478.628552415209
J112,JCR532,13.075408,80.196572,1838.0,1350.0,488.0,95.0,1147.0,596.0,1.0,9135.0,3360.0,3255.0,2520.0,Chennai,35065.0,1708.4,40.98311847578217,54159.5,6038.211078208512
J112,JCR533,13.076275,80.201625,3538.0,2407.0,1131.0,1531.0,1212.0,795.0,0.0,6165.0,3240.0,1980.0,945.0,Chennai,30555.0,1708.4,578.5703207044066,54159.5,7464.398302944451
J112,JCR533,13.076275,80.201625,3538.0,2407.0,1131.0,1531.0,1212.0,795.0,1.0,8453.0,2730.0,3308.0,2415.0,Chennai,42106.0,1708.4,578.5703207044066,54159.5,3811.651377683956
J112,JCR534,13.074021,80.200051,2066.0,1582.0,484.0,129.0,544.0,1392.0,0.0,7470.0,3510.0,2565.0,1395.0,Chennai,25245.0,1708.4,113.08304912762122,54159.5,9143.567740493861
J112,JCR534,13.074021,80.200051,2066.0,1582.0,484.0,129.0,544.0,1392.0,1.0,9608.0,3150.0,3570.0,2888.0,Chennai,43838.0,1708.4,113.08304912762122,54159.5,3263.944886942793
J113,JCR535,13.052485,80.240877,57.0,46.0,11.0,4.0,31.0,22.0,0.0,29700.0,11655.0,12510.0,5535.0,Chennai,125640.0,1880.8,576.736199661509,54264.5,22570.914913334815
J113,JCR535,13.052485,80.240877,57.0,46.0,11.0,4.0,31.0,22.0,1.0,31866.0,12704.0,13387.0,5774.0,Chennai,145681.0,1880.8,576.736199661509,54264.5,28908.435572078266
J113,JCR536,13.051962,80.240739,69.0,53.0,16.0,5.0,34.0,30.0,0.0,8100.0,2925.0,3285.0,1890.0,Chennai,34335.0,1880.8,572.941466469307,54264.5,6302.261262832571
J113,JCR536,13.051962,80.240739,69.0,53.0,16.0,5.0,34.0,30.0,1.0,8663.0,2940.0,3675.0,2048.0,Chennai,34914.0,1880.8,572.941466469307,54264.5,6119.165386308822
J113,JCR537,13.052750999999999,80.24260600000001,3277.0,2712.0,565.0,237.0,1539.0,1500.0,0.0,7605.0,3285.0,2925.0,1395.0,Chennai,33120.0,1880.8,441.5172069127091,54264.5,6686.47799854303
J113,JCR537,13.052750999999999,80.24260600000001,3277.0,2712.0,565.0,237.0,1539.0,1500.0,1.0,8295.0,3465.0,3360.0,1470.0,Chennai,44674.0,1880.8,441.5172069127091,54264.5,3032.7823899844843
J113,JCR538,13.053288,80.241979,5862.0,5103.0,759.0,2768.0,2554.0,540.0,0.0,7380.0,2790.0,3330.0,1260.0,Chennai,31095.0,1880.8,1258.9659820662353,54264.5,7326.839224727127
J113,JCR538,13.053288,80.241979,5862.0,5103.0,759.0,2768.0,2554.0,540.0,1.0,7508.0,3203.0,3045.0,1260.0,Chennai,34646.0,1880.8,1258.9659820662353,54264.5,6203.914427601335
J113,JCR539,13.052599,80.240208,139.0,101.0,38.0,87.0,32.0,19.0,0.0,6615.0,2655.0,2970.0,990.0,Chennai,27090.0,1880.8,550.8055228481282,54264.5,8593.331427624562
J113,JCR539,13.052599,80.240208,139.0,101.0,38.0,87.0,32.0,19.0,1.0,7403.0,3098.0,3308.0,998.0,Chennai,31450.0,1880.8,550.8055228481282,54264.5,7214.578367791149
J114,JCR540,13.007643,80.258993,214.0,181.0,33.0,15.0,112.0,87.0,0.0,16155.0,6165.0,6840.0,3150.0,Chennai,75555.0,2879.0,942.2197859310746,44010.0,11152.84170626482
J114,JCR540,13.007643,80.258993,214.0,181.0,33.0,15.0,112.0,87.0,1.0,22679.0,8242.0,9607.0,4829.0,Chennai,100481.0,2879.0,942.2197859310746,44010.0,19965.513520192762
J114,JCR541,13.004982,80.257172,5241.0,3290.0,1951.0,1447.0,1474.0,2320.0,0.0,5490.0,1980.0,2385.0,1125.0,Chennai,23895.0,2879.0,835.0931085813127,44010.0,7111.726451783702
J114,JCR541,13.004982,80.257172,5241.0,3290.0,1951.0,1447.0,1474.0,2320.0,1.0,7613.0,2730.0,3308.0,1575.0,Chennai,36646.0,2879.0,835.0931085813127,44010.0,2603.567168328868
J114,JCR542,13.006508,80.255842,4307.0,3393.0,914.0,489.0,1206.0,2612.0,0.0,6795.0,2385.0,2790.0,1620.0,Chennai,31635.0,2879.0,504.8742417671949,44010.0,4375.223208591763
J114,JCR542,13.006508,80.255842,4307.0,3393.0,914.0,489.0,1206.0,2612.0,1.0,6930.0,2468.0,3045.0,1418.0,Chennai,30977.0,2879.0,504.8742417671949,44010.0,4607.861339602137
J114,JCR543,13.009174,80.25907099999999,1754.0,1361.0,393.0,182.0,1071.0,502.0,0.0,3870.0,1800.0,1665.0,405.0,Chennai,20025.0,2879.0,397.74756441743295,44010.0,8479.97807337967
J114,JCR543,13.009174,80.25907099999999,1754.0,1361.0,393.0,182.0,1071.0,502.0,1.0,8138.0,3045.0,3255.0,1838.0,Chennai,32866.0,2879.0,397.74756441743295,44010.0,3939.998984771443
J115,JCR544,13.006523,80.247079,96.0,82.0,14.0,7.0,37.0,52.0,0.0,13140.0,4365.0,5895.0,2880.0,Chennai,82395.0,452.25,125.95339539885377,49078.75,11779.073149353157
J115,JCR544,13.006523,80.247079,96.0,82.0,14.0,7.0,37.0,52.0,1.0,18584.0,6614.0,7296.0,4672.0,Chennai,113920.0,452.25,125.95339539885377,49078.75,22924.843787806112
J115,JCR545,13.005302,80.247357,602.0,443.0,159.0,41.0,263.0,298.0,0.0,3870.0,1170.0,1890.0,810.0,Chennai,24750.0,452.25,52.94462024134275,49078.75,8601.512051396108
J115,JCR545,13.005302,80.247357,602.0,443.0,159.0,41.0,263.0,298.0,1.0,7035.0,2363.0,2783.0,1890.0,Chennai,42417.0,452.25,52.94462024134275,49078.75,2355.2842997847415
J115,JCR546,13.006933,80.248419,251.0,207.0,44.0,12.0,112.0,126.0,0.0,4365.0,1665.0,1620.0,1080.0,Chennai,28170.0,452.25,71.15261985689635,49078.75,7392.3594555671125
J115,JCR546,13.006933,80.248419,251.0,207.0,44.0,12.0,112.0,126.0,1.0,5828.0,2048.0,2468.0,1313.0,Chennai,37592.0,452.25,71.15261985689635,49078.75,4061.1794093972876
J115,JCR547,13.006619,80.24517900000001,860.0,578.0,282.0,84.0,489.0,287.0,0.0,4905.0,1530.0,2385.0,990.0,Chennai,29475.0,452.25,144.1613950144074,49078.75,6930.9722808428905
J115,JCR547,13.006619,80.24517900000001,860.0,578.0,282.0,84.0,489.0,287.0,1.0,5723.0,2205.0,2048.0,1470.0,Chennai,33911.0,452.25,144.1613950144074,49078.75,5362.609440171128
J116,JCR548,12.987913,80.251426,301.0,246.0,55.0,27.0,158.0,116.0,0.0,16650.0,5445.0,7200.0,4005.0,Chennai,91530.0,2097.25,635.070277853168,50339.375,14563.085129406067
J116,JCR548,12.987913,80.251426,301.0,246.0,55.0,27.0,158.0,116.0,1.0,21944.0,9502.0,7979.0,4461.0,Chennai,109825.0,2097.25,635.070277853168,50339.375,21031.344410310012
J116,JCR549,12.987936999999999,80.25285600000001,116.0,90.0,26.0,3.0,34.0,79.0,0.0,6795.0,2160.0,3015.0,1620.0,Chennai,34515.0,2097.25,700.4776551129237,50339.375,5594.761435269436
J116,JCR549,12.987936999999999,80.25285600000001,116.0,90.0,26.0,3.0,34.0,79.0,1.0,8138.0,3360.0,3045.0,1733.0,Chennai,42364.0,2097.25,700.4776551129237,50339.375,2819.720872502831
J116,JCR550,12.987728,80.25456199999999,7791.0,6462.0,1329.0,1438.0,1761.0,4592.0,0.0,5130.0,1530.0,2340.0,1260.0,Chennai,29475.0,2097.25,2013.0446176904525,50339.375,7376.670523859536
J116,JCR550,12.987728,80.25456199999999,7791.0,6462.0,1329.0,1438.0,1761.0,4592.0,1.0,6825.0,2940.0,2678.0,1208.0,Chennai,33654.0,2097.25,2013.0446176904525,50339.375,5899.1709045702455
J116,JCR551,12.989464,80.250872,181.0,47.0,134.0,0.0,166.0,14.0,0.0,4725.0,1755.0,1845.0,1125.0,Chennai,27540.0,2097.25,677.4966847243609,50339.375,8060.796334657521
J116,JCR551,12.989464,80.250872,181.0,47.0,134.0,0.0,166.0,14.0,1.0,6983.0,3203.0,2258.0,1523.0,Chennai,33812.0,2097.25,677.4966847243609,50339.375,5843.309468856508
J117,JCR552,13.03501,80.230274,37.0,27.0,10.0,3.0,21.0,13.0,0.0,24750.0,9360.0,10530.0,4860.0,Chennai,164205.0,2441.0,760.2115495044784,74640.5,28322.78174941508
J117,JCR552,13.03501,80.230274,37.0,27.0,10.0,3.0,21.0,13.0,1.0,34335.0,14070.0,13544.0,6719.0,Chennai,208998.0,2441.0,760.2115495044784,74640.5,42487.572072607305
J117,JCR553,13.034619000000001,80.230328,708.0,554.0,154.0,133.0,444.0,131.0,0.0,5895.0,2025.0,2655.0,1215.0,Chennai,34335.0,2441.0,548.0227185071801,74640.5,12745.718223191661
J117,JCR553,13.034619000000001,80.230328,708.0,554.0,154.0,133.0,444.0,131.0,1.0,9030.0,3675.0,3570.0,1785.0,Chennai,56386.0,2441.0,548.0227185071801,74640.5,5772.579754754368
J117,JCR554,13.034983,80.230646,1148.0,1019.0,129.0,173.0,708.0,267.0,0.0,6435.0,2610.0,2295.0,1530.0,Chennai,42750.0,2441.0,408.88250145977145,74640.5,10084.66157215997
J117,JCR554,13.034983,80.230646,1148.0,1019.0,129.0,173.0,708.0,267.0,1.0,7770.0,3360.0,2888.0,1523.0,Chennai,52706.0,2441.0,408.88250145977145,74640.5,6936.297933696332
J117,JCR555,13.035442999999999,80.230304,2435.0,1144.0,1291.0,63.0,1948.0,425.0,0.0,5715.0,1890.0,2745.0,1080.0,Chennai,42390.0,2441.0,1.8973665961010275,74640.5,10198.503567926033
J117,JCR555,13.035442999999999,80.230304,2435.0,1144.0,1291.0,63.0,1948.0,425.0,1.0,8925.0,3780.0,3203.0,1943.0,Chennai,55600.0,2441.0,1.8973665961010275,74640.5,6021.134778843602
J117,JCR556,13.035142,80.22978499999999,7877.0,6476.0,1401.0,1099.0,3897.0,2881.0,0.0,6705.0,2835.0,2835.0,1035.0,Chennai,44730.0,2441.0,1719.0141360675311,74640.5,9458.530595446631
